747,New Pharmacy,711269996,"400/1, Main Street, Ganemulla",Gampaha
748,New Safe Medics Pharmacy,703030970,"Weerasiri Building, Indigolla Junction, Indigolla, Gampaha",Gampaha
749,Siyara Pharmacy,764082975,"Imbulgoda, Gampaha",Gampaha
750,C R Meditech Lab,777760384,"No.21, Yakkala Road, Gampaha",Gampaha
751,N D Pharmacy,777308740,"19/A, Gampaha Road, Yakkala",Gampaha
752,Madhuri Pharmacy,771002777,"2B Galkanda,horampella",Gampaha
753,Central pharmacy,775803502,"241/1/I warana Road, Thihariya",Gampaha
754,Gimshani Pharmacy,773170050,"146, Hospital Junction, Negombo Rd, Nagoda, Kandana",Gampaha
755,Ja-Ela Nawa Osusala,NaN,Ja-Ela,Gampaha
756,Mithsara Pharmacy,715273266,"110/A, Station Rd, Kandana",Gampaha
757,P.J.Prasanna(Pvt)Ltd,777348877,"No.124, Main Street, Ja-Ela",Gampaha
758,Prassana Pharmacy,NaN,Ja-Ela,Gampaha
759,Rilaulla Pharmacy,774448692,"186, Colombo Rd, Rilaulla",Gampaha
760,Roshini Pharmacy And Grocery,772532600,"415/B, Old Negombo Rd, Dadugama",Gampaha
761,Sethma Pharmacy,112244222,"43, C & L Shopping Complex, Main Street, Kandana",Gampaha
762,St Joshep Pharmacy And Grocery,704936465,"87/ B , Minuwngida Rd, Ja-Ela",Gampaha
763,Vision Pharmacy,NaN,Ja-Ela,Gampaha
764,Hansi Pharmacy & Grocery,772224848,"424,Negombo rd,Kapuwatta.",Gampaha
765,Niwasi Pharmacy,777892000,"7, Shopping Complex,Niwasipura ,Ekala",Gampaha
766,Sagarika Pharmacy & Grocery,763654904,"470,Negombo Rd,Dehiyagatha",Gampaha
767,Sasithma pharmacy and grocery,760795380,"197 b 2, Weligampitiya, Indiminna, Ja Ela",Gampaha
768,Sachithma Pharmacy and Grocery,775710066,Ja Ela,Gampaha
769,Calvary Medicals,113038296,,Gampaha
770,Darshana Pharmacy & Grocery,778002683,"3,Goodshed rd,Ja-Ela",Gampaha
771,Medicare Pharmacy,754332207,"303/A/3/1,Ganemulla rd,Batagama South,Kandana",Gampaha
772,New Ekala Pharmacy,775983893,"20,Orex City,Shopping Complex, Ekala",Gampaha
773,New Nimra Lanka,713535205,"63,Main Street,Ja Ela",Gampaha
774,Nilmini Pharmacy,114870478,"45,Vinson Watta,Minuwangoda rd,Ekala",Gampaha
775,Royal Pharmacy Kandana,774354284,"4,Market Building,Kandana",Gampaha
776,St. Jude Pharmacy,776061202,"No 152, Minuwangoda Road, Ja Ela",Gampaha
777,Thrithwa Pharmacy,115672533,"45,Negombo rd,Tuddala",Gampaha
778,Ja-ela Nawa Osusala,763000719,"76, Old Negombo Road, Kanuwana, Ja-ela",Gampaha
779,Thilina Phramacy,7720667856,"No. 78/4, Minuwangoda Road, Ekala, Jaela",Gampaha
780,Digasiri,777967805,"no:33,Maithree mawatha,Ekala,Jaela",Gampaha
781,Dagonna Pharmacy And Distributer,763257750,"144/21, Nalaka Waththa, Kimbulapitiya",Gampaha
782,Hiru Pharmacy,716445292,"142, Diulapitiya Rd, Demanhandiya",Gampaha
783,Indra Super Pharmacy,776715053,"138/B, Airport Rd,Andiambalama",Gampaha
784,Kandawala Pharmacy,779737767,"Kandawala, Katana",Gampaha
785,Shanthi Medical Center Pharmacy,763726525,"Dewategaha watte, Thimbirigaskatuwa, Katana",Gampaha
786,Thenuka Pharmacy and Grocery,772915350,"Akkarapanaha, Negombo",Gampaha
787,Isuru Pharmacy,772985366,"137/165A Silvering park , Kandawala",Gampaha
788,Suprime Pharmacy,773023323,"atana rd, Kandawala",Gampaha
789,Suwasala Pharmacy,776263850,"No 253/1A, Greehfantasy Waththa, Akkara panha, Kimbulapitiya Road, Negambo",Gampaha
790,Malithi Pharmacy,774058817,"Rukaththana Junction, Negambo",Gampaha
791,Pradeepa Pharmacy,315701733,"31/E,Katana rd,Thimbirigaskatuwa",Gampaha
792,Robert Medical,776675321,"3,Kimbulapitiya rd,Negambo",Gampaha
793,The Medical Pharmacy,765836811,"452/B/1, Negambo rd,Kimbulapitiya",Gampaha
794,Robert Medicals,312220831,03 kimbulapitiya road negombo,Gampaha
795,suranga pharmacy,779873387,"koongashandiya,Katana",Gampaha
796,Lanka Pharmacy (Pvt) Ltd,112912732,"No.170, Kandy Rd, Kiribathgoda",Gampaha
797,Lucky Needs Pharmacy,NaN,"2/1 Biyagama Road, Peliyagoda.",Gampaha
798,Medimarket Pharmacy,777553444,"905A, Vihara Junction , Waragoda Road, Kelaniya",Gampaha
799,Medimart Pharmacy,777635730,Kelaniya,Gampaha
800,Yukee Pharmacy,112987806,Kelaniya,Gampaha
801,Anura Pharmacy,712372569,"34/1 Waragoda Road, Thorana Junction, Kelaniya",Gampaha
802,Inora Pharmacy,766555538,"No 7 Station Road, Pattiya Junction, Kelaniya",Gampaha
803,New Ganga Pharmacy,71474160,"No 354, Biyagama Road, Kelaniya",Gampaha
804,New Sarasi Pharmacy,711546840,"No 37, Makola Road, Kiribathgoda",Gampaha
