1195,Smart Pharmacy,777200777,"No: 29 Diggala Road, keselwatta",Kalutara
1196,Sahana Pharmacy,713646967,Hirana .Panadura,Kalutara
1197,obasi Pharmacy,773700140,"old galle road,Keselwatta",Kalutara
1198,Sadalanka Pharmacy,757750028,Hirana Rd Panadura,Kalutara
1199,New Wellness Pharmacy,710469494,"167, Horana Road, wekada, Panadura",Kalutara
1200,New Waruna Pharmacy,773648562,"NO.33, HORANA ROAD, PANDURA",Kalutara
1201,New Sandalanka Pharmacy,NaN,757750028,Kalutara
1202,New Lanka Pharmacy,728835812,"Old Galle Rd, Panadura",Kalutara
1203,Neeroga Pharmacy,712221022,"Main street,Panadura",Kalutara
1204,Nehara Pharmacy,382239141,"Kiriberiya Rd, Malamulla Panadura",Kalutara
1205,Nawaloka Pharmacy,774640922,Hirana Rd Panadura,Kalutara
1206,MPD Pharmacy & Grocery,773612580,"No. 7A, Cyril Janz Mawatha, Panadura",Kalutara
1207,Kirana Pharmacy,711047547,"486,Gall rd,nalluruwa panadura",Kalutara
1208,Kalleesha Pharmacy,382247216,"Sachithra Hospital Horana Rd, Panadura",Kalutara
1209,Jayalath Pharmacy,776033862,"450A Galle Rd, Nalluruwa, Panadura",Kalutara
1210,Jeewanie Pharmacy,716757010,"Kiriberiya Rd, eluwila Panadura",Kalutara
1211,Gangula Pharmacy,383382789,Main street Panadura,Kalutara
1212,Dinuga Pharmacy,382234440,"Hirana, Panadura",Kalutara
1213,CN Pharmacy,774530953,"Sri Maha Vihara Rd, Panadura",Kalutara
1214,CFC Pharmacy,777940904,"Keels Food City , Nalluruwa",Kalutara
1215,CFC Pharmacy,777940904,"Keels Food City ,Gorakana",Kalutara
1216,CFC Pharmacy,777940904,"Keels food city Wakada, Horana Rd, Panadura",Kalutara
1217,Central Pharmacy,771777862,"No. 54, D S Senanayake Road, Panadura",Kalutara
1218,Cargills Food City 2,382239279,Galle Rd Panadura,Kalutara
1219,Cargills Food City,716999022,Keselwatta,Kalutara
1220,Cargills Food City 1,382239279,"Galle Rd, Panadura",Kalutara
1221,Sumaiyah pharmacy,773465309,"Thotawatta junction, Thotawatta, Panadura",Kalutara
1222,Sethma Pharmacy,758715873,"No 74,D.S.Senanayaka Mawatha,Panadura",Kalutara
1223,New city Pharmacy,766394286,"409/26A, D.W. wijesuriya mawatha, Panadura",Kalutara
1224,Kalyani Phrmacy,776111636,"16, Moronthuduwa Rd, Wadduwa",Kalutara
1225,Osro Pharmacy,382285253,"638B, Galle Rd, Wadduwa",Kalutara
1226,Randima Pharmacy,777958361,Wadduwa,Kalutara
1227,Sri Jaya Pharmacy,766239967,"505A Galle Rd, Wadiyamankada",Kalutara
1228,Methma Pharmacy,772965661,Moronthuduwa,Kalutara
1229,"Kalani Pharmacy,",773563898,"Pothupitiya, Wadduwa",Kalutara
1230,Medmo Pharmacy,7160103401,Ittapana,Kalutara
1231,New Keerthi Pharmacy,783288499,Meegahathanna,Kalutara
1232,Western Pharmacy,776990003,Meegahathanna,Kalutara
1233,Medmo Pharmacy,7160103401,Ittapana,Kalutara
1234,Anna pharmacy,342275185,"No.98, Galle road, Aluthgama.",Kalutara
