1351,Nawalapitiya Medicals,774165035,33. Gampola Rd. Nawalapitiya.,Kandy
1352,The City Drug,773535537,"64, Gampol Rd",Kandy
1353,Sampatha Medicals,760618922,"Kothmale Rd, Nawalapitiya",Kandy
1354,Asian Super,NaN,755031318,Kandy
1355,Chanu Pharmacy,718868696,"Huluganga, Madulkelle",Kandy
1356,Multy Grossery & Pharmacy,813128889,"90/A, Main Street, Madulkalle",Kandy
1357,Panvila Pharmacy,772889493,"77/9, Shopping Complex, Panvila",Kandy
1358,Asian Super Medical,775198344,"12,Main Street, Madulkalle",Kandy
1359,Ankubbura Medicals,774078560,Ankumbura,Kandy
1360,Nawoda Pharmacy,725216347,Ankumbura,Kandy
1361,Nisala Pharmacy,774095231,"11, New Shopping Complex, Pujapitiya",Kandy
1362,Setsiri Pharmacy,812307533,"No:10, Nkumbura Rd, Pujapitiya",Kandy
1363,Sumudu Pharmacy,776038783,Bokkawala,Kandy
1364,City Medical,779330730,"2G/16, Seego Plaza Kandy Rd, Thalathuoya",Kandy
1365,New Pharmacy,702741248,"68, Kirimatiya Rd, Thalathuoya",Kandy
1366,Osula Pharmacy,772387793,"No: 03, pasgama rd, marassana",Kandy
1367,Suda Pharmacuticals,774779139,"111/1, Kirimatiya Rd, Thalathuoya",Kandy
1368,D.N.C. Pharmacy,711965977,Udadumbara,Kandy
1369,Jewanti Phamacy,752997219,"5, Hunnas",Kandy
1370,Suwasiri Pharmacy,723808100,Ududum,Kandy
1371,Bees Pharmacy,718424350,Gelioya,Kandy
1372,East West Pharmacy,777275830,"16, Daulagala Rd Gelioya.",Kandy
1373,Nadee pharmacy,771049404,Bus-stand Gelioya,Kandy
1374,Sandaru Pharmacy,757465587,"220/3/3, Daulagala, Handessa.",Kandy
1375,Sunera Pharmacy,774200755,"61a, Thalawatura Road, Weligalla.",Kandy
1376,Cargills Food City Pharmacy,812310690,"Peradeniya, Gelioya",Kandy
1377,City Pharmacy,777078194,"14, Station Road, Gelioya",Kandy
1378,Life Pharmacy & Grocery,812607886,"24,Daulagala Rd, Gelioya",Kandy
1379,Gihan Pharmacy &Grocery,812088196,"157/2, Daulagala,Panideniya",Kandy
1380,Dumbara Pharmacy,812476247,"05, Mathale Rd, Waththegama",Kandy
1381,Madawala Pharmacy,777860480,"63, Kandy Rd, Madawala",Kandy
1382,New Lover & Pharmacy,710671219,"70/3/1,City Complex, Waththegama",Kandy
1383,Total Care,779127278,Ambathenna,Kandy
1384,Udathalavinna Pharmay,718392828,"43/2, Rasheed Building",Kandy
1385,Apolo Pharmacy,776209010,"No. 06, Teldeniya Rd., Madawala Bazzar, Madawala",Kandy
1386,Deegayu Pharmacy,703257124,"Kandy Rd, Waththegama",Kandy
1387,New Lanka Medical,776743973,"5, Kandy Rd, Waththegama",Kandy
1388,Pathirana Pharmacy,760661087,"21/A, Hapukotuwa, Jambugahapitiya",Kandy
1389,Sandamini Pharmacy,771124284,"17, Mathale Rd, Ambathenna",Kandy
1390,Tesco Drug & Multy Store,812060667,"170/A, Kandy Rd, Madawala Bazaar",Kandy
1391,Hedeniya Medicals,773482579,Hadeniya Werellagama,Kandy
1392,Sanaska Pharmacy,718345469,"91/B, Thiththapajjala, Werellagama",Kandy
1393,Vinsith Pharmacy,719010203,"104/5, Gohagoda Rd",Kandy
1394,Well Pharmacy,NaN,717563412,Kandy
1395,Madara Pharmacy,774525915,"Medawala, Harispaththuwa",Kandy
1396,Tharumina Pharmacy,763346456,"433,Wathuwala, Katugasthota",Kandy
1397,Dinithi Medical,779921989,"65, Thiththapajjala, Werellagama",Kandy
1398,Aromed (pvt) Ltd,812065030,"5/1, Colombo -Kandy Rd, Kiribathkumbura",Kandy
1399,Chamy Pharmacy,713016059,"38, Aladeniya rd, Muruthalawa",Kandy
1400,Goodwill Pharmacy,773839250,"104, Colombo Rd, Kadugannawa",Kandy
1401,Health Mart,766001998,"446, Danture",Kandy
1402,Rajya Osusala,812386045,"1156, Gatambe, Peradeniya.",Kandy
1403,Pubudu Pharmacy,777463094,"Colombo Rd, Pilimathalawa",Kandy
1404,Seetha Investment (Pvt) Ltd.,764409445,"No.106, Colombo Rd, Peradeniya",Kandy
1405,Seetha Phrmacy,777861898,"246, Pilimathalawa",Kandy
1406,D.G.Super Drugs& Groceries,719990885,"623/a Ilukwatta, kadugannawa.",Kandy
1407,Kandy Pharma Chemist,777976415,"229/3, Colombo rd, Pilimathalawa",Kandy
1408,Laksanda Pharmacy,714430316,"polagahamula Junction, Peradeniya",Kandy
1409,Peradeniya Medical,812384336,"110, Colombo Rd, Peradeniya",Kandy
1410,Rathna Pharmacy,812570128,"748/b, Henawala,Kadugannawa",Kandy
