363,Saparo Pharmacy,714128488,"No 06D, Piliyandala Rd, Maharagama",Colombo
364,Shani Pharmacy,NaN,718720984,Colombo
365,Suwahasa Pharmacy,785011817,"423, Old Road, Moraketiya, Pannipitiya.",Colombo
366,Suwaya Chemists,NaN,718193844,Colombo
367,Suwelka Pharmacy,770617855,Kottawa,Colombo
368,Thanuja Pharmacy,NaN,777218539,Colombo
369,tharindu pharmacy,112897659,"01, Super Market, Dehiwala Rd, Maharagama",Colombo
370,Jeewaka Pharmacy,NaN,713032956,Colombo
371,Kingsbury,716464345,"No: 213/B/2, Pannipitiya Road, Thalawathugoda",Colombo
372,City pharmacy & grocery,773811730,"115 A highlevel road, maharagama",Colombo
373,Food City -Wijerama2,112804815,"562 564, Colombo Road, Gangodawila",Colombo
374,Food city - Pannipitiya,112561584,"No.1499/A, Vidyala Junction, Hokandara Rd, Pannipitiya",Colombo
375,Food city Express Godigamuwa,112160673,"No 263, Piliyandala Road, Godigamuwa North, Maharagama.",Colombo
376,City Pharmacy & Grocery,112847941,"159C, High level road, Maharagama",Colombo
377,Uni Chemist Pharmacy,772103464,"429, Hokandara road, Moraketiya, Pannipitiya",Colombo
378,NaN,NaN,"No. 128, D/3, High level road, Kottawa",Colombo
379,Sunethra pharmacy kottawa,713735108,"No -128 ,D/3,High level road,Kottawa",Colombo
380,MEDITERAN PHARMACY,774777580,"No,214, Old Rd, Pannipitiya.",Colombo
381,Arogya Osusala,771767260,"No.3, Charles Place, Rawatawatta, Moratuwa",Colombo
382,City Medical,774785643,NaN,Colombo
383,Multiphar pharmacy,777636263,Soysapura - Moratuwa,Colombo
384,Multyfa,773847837,"164/2F, De Soysapura, Moratuwa",Colombo
385,Multyfa Dispensing Chemist Druggist & Grocers,762558563,"No.164/2F , De Soysapura Housing Scheme, Moratuwa",Colombo
386,Nethmini Pharmacy,NaN,776750699,Colombo
387,New Neth Pharmacy,774551764,"164C, Soysa Flats, Moraruwa",Colombo
388,New Omed Pharmacy,713362149,"279C, Galle Rd, Moratuwa",Colombo
389,Peoples Medicals,777675980,"28, Moratumulla South, Puwakaramba Junction, Moratuwa.",Colombo
390,Sisila Chemists,NaN,777636502,Colombo
391,Victory Pharmacy,NaN,773030411,Colombo
392,Medihelp Pharmacy Moratuwa,117454545,"No 246, Galle Road, Idama, Moratuwa",Colombo
393,JMS Pharmacy,778099415,"22,bandaranayake Mawatha,Katubedda.",Colombo
394,Katubedda Pharmacy (Pvt0 Ltd,774523946,"560,galle Rd,Katubedda,moratuwa",Colombo
395,Premier Pharmacy,112642304,"292,Galle Rd,Rawathawaththa,Moratuwa.",Colombo
396,Shareez Pharmacy,777799737,"38D,Main Street,moratuwa.",Colombo
397,Sumudu Pharmacy,719733840,"43/1/1,Bandaranayaka mawatha,Katubedda",Colombo
398,Thinethsa Pharmacy,NaN,112648245,Colombo
399,Osura Pharmacy,777844606,"408/B, Rawatawaththa Moratuwa",Colombo
400,The White Cliff Associates (Pvt) Ltd,703179670,"No.16, Keels Super, St Peters Road, Moratuwa",Colombo
401,Deegayu Pharmacy Pvt Ltd,NaN,"No. 104/A,Charls Place,Lunawa, Moratuwa",Colombo
402,PRANAK pharmacy,777646061,"No 127,New Galle Road ,Moratuwa",Colombo
403,Damyuru Pharmacy and Grocery,711186236,"No 54/B,Templer's Road,Mount lavinia",Colombo
